target	text
1	お、お父さん、落ちついて下さい。
0	幹事長などが何をいおうと私的な発言にすぎないのですから。
0	手術をして扁桃腺を取ってもらってからはいびきはほとんどかきません。
1	風邪ひいた時すこーしかくくらいです。
1	カテ違いですがよろしくお願いします。
0	結婚されていて実家が遠い主婦の方に質問です。
1	それとも用事があったときだけですか？
0	ちょっとお弁当を持って・・・とかだけでも本当に気分転換になります。
0	が、実際これをするとなるとまわりの注目を集めるでしょうから、親は、かなり恥ずかしいかもしれません〜。
1	ひとけのない場所なら使えるかもしれませんが。。。
1	職種・勤務時間・預け先教えてください！
0	今月中には決めるからなんて言ってますが、あと１週間で決まるとは思えません・・
1	はいはい、じゃぁかえれば！」って言われ結局パチンコ行きました！
0	私の家以外にも管理人に苦情を結構言ってるのに全く静かにならないんです・・。
1	と思ってます。
0	お座りはゆっくりでいいと思いますヨ。
1	そのうち教えなくてもお座りも自分で覚えますから．．。
0	初めは私も誘って〜と言ってましたが最近だんだん疲れてきました。
1	※別に釣りでは有りません。
0	実の子どもが、もう変りようが無いとあきらめている相手ですから・・・
1	＞自分たちのことを言わないと
0	と、お叱り受けたので、再掲載させていただきます。
0	残りは各自小遣いです。
1	車にかかる費用や保険、携帯料金なども夫婦別です。
1	こどもの貯金や保険などは生活費の方から出していますが・・・。
0	他の共働き家庭ではどのようにしているのかな？
1	快くお返事いただければうれしいです。
0	嫁の給料は嫁の小遣い。
1	私は生活費に月に３０万だけ渡しています。
0	ピジョンは以前、枚数による全員プレゼントをやっていました。
0	ムーニーはベビータウンというホームページで会員になると、ポイントに応じてやはりプレゼントをしていました。
1	今は私自身も見ていなくてわかりませんが、見てみたらいいかと思います。
0	保管場所に困らないようでしたら、両方とっておくといいかもしれませんね。
1	たまにバーコードでも何かしら懸賞していたりします。
1	ニュース見ました？
0	こう言う方が使用済み下着の販売とか破廉恥な事するのかな？
0	虐待って性生活の不満が多くの原因らしいのは事実だね。
1	いま、妊娠８週目頃です。
1	ボーリングは、しない方がいいですか？
0	大丈夫だった人は大丈夫ですが、駄目だった人は軽くこけただけで流産したりもします。
0	息子が生まれたらキャッチボールしたいという父親が多いのはどうしてですか？
1	言葉を超えたコミニュケーションが、出来ます。
1	子供の成長も感じることが出来ます。
0	お嬢様っぽい名前って言われたらどんな名前が思いつきますか？
0	私の姉は毎朝シャワーを浴びます。
1	私は彼に電話をした。
1	私は昨夜，変な夢を見た。
0	彼女は幸せに暮らした。
1	私の母は早起きです。
0	ジョーは話がへたです。。
1	彼は文章がじょうずです。
0	駅まで車に乗せてください。
1	バスで行ったほうが安くつく。
0	君が来られないのは残念だ。
0	彼らは自分たちが恋人どうしであることを秘密にしておいた。
1	君の言いたいことがわからない。
0	私の印象に残ったのは空の青さです。
1	彼はもう昔の彼ではない。
0	人を持っているもので判断してはいけない。
1	パソコンを使うのは簡単だとわかった。
0	吹雪になると予想されていた。
1	英語で表現しなさい。
0	重要なのはその資金をうまく活用することだ。
1	僕が今日あるのはおじさんのおかげです。
1	あなたのお考えを私にお話しください。
0	彼が来る前に彼女は去った。
0	英語で表現する場合に，日本語の動詞の時制に惑わされないように注意しましょう。
1	１この箱にはりんごが入っている。
1	朝から雨が降っている。
0	未来のことでも現在時制を使います。
1	順番が来るまで待ちなさい。
0	このボタンを押すとドアが開きます。
1	それはいい考えだと思った。
0	リサは納豆を食べてみたことがあると私に言った。
1	彼女はお姉さんに似ています。
0	彼とは１０年のつき合いです。
1	うちのおばあさんはいつも同じ話ばかりしている。
0	ジョンが帰ってきたら，この問題の解き方を尋ねよう。
0	駅に着いたとき定期券を家に忘れたことに気づいた。
1	彼は妻に死なれた。
1	赤ん坊に泣かれた。
0	雨に降られてひどいかぜを引いた。
1	アジアの歴史に興味があります。
0	彼のスピーチに失望しました。
1	健は事故で負傷した。
0	内に適当な語を入れなさい。
1	彼女はその結果に満足している。
0	彼はベトナム戦争で死亡した。
1	英語では，情報量が多く盛られている箇所は強く発音される傾向があります。
0	特に，初めて聞く内容については，このように強く発音される箇所に注意しましょう。
1	強く発音される主なものには，名詞・動詞・形容詞・副詞があります。
0	また，順序を示す単語や，話の流れを決める単語も聞き逃さないようにしましょう。
0	日本語を参考にして，内に適語を補って言いなさい。
1	私たちは金持ちではないが，幸せだ。
1	その映画はもう若者に人気がない。
0	近ごろ，留学を希望する人が増えている。
1	９時までにはそこに行っていなければならない。
0	日本語を参考にして英文を完成させ，言いなさい。
1	レポートを明日までに書き終えなくてはいけない。
0	もちろん図書館に行ってよいが，静かにしなくてはいけませんよ。
0	母は思っていたよりずっと早く帰ってきた。
1	彼は私が先生だと思っているようだ。
0	私がホールに着いたときには，すでにコンサートは始まっていた。
1	英語を日本の公用語にすることにあなたは賛成ですか，反対ですか。
1	次の文に続けてその理由を言いましょう。
0	あなたの意見をクラスで発表しましょう。
1	若者の間では非常な人気だが，ファストフードは健康に害を及ぼすことがある。
0	例えばハンバーガーやピザ，フライドチキンのような脂肪の多い食べ物を食べ過ぎると健康に有害となりうる。
1	コーラやほかのソフトドリンクもまた糖分をたくさん含んでいて，体を害するかもしれない。
0	その上これらの手軽に食べられる軽食類はみな体が必要とするビタミンを欠いている。
1	この英文は６つの文から構成されています。
0	第１文（１）は全体の中心となる主題を提示しています。
1	ここでは「ファストフードは健康に害を及ぼすことがある」というのが主題です。
0	２〜５の文ではその理由を述べて，第１文で提示した主題を支えています。
0	６はこれまで述べてきたことにひと言加えて全体をまとめる役目を果たしています。
1	このように「まとまりを持つ文の集まり」をパラグラフと呼びます。
0	問題は，彼が私に電話をするチャンスがあるかどうかです。
1	きょうはだれにも家に来てもらいたくない。
0	私は，ニックネームで呼ばれたい。
1	日本語を参考にして，英文を完成させて言いなさい。
0	待てば待つほど，彼はますます怒った。
1	大切なのは，彼が真実を言っているかどうかだ。
1	去年の夏に私たちが泊まったホテルの名前を覚えていますか。
0	みんなから好かれることは簡単ではない。
1	ケーキがあります。
0	このケーキに３回ナイフを入れて８つに分けなさい。
1	解答を英語で言いましょう。
0	あなたの解答をクラスで発表しましょう。
1	学校の図書館で，由美はおもしろい本を見つけました。
0	その本の写真を見ながらＢｏｂに話しかけます。
1	発音しなさい。
0	下線部の発音に注意して読みなさい。
1	生活の中で使われている布製品を，探してみよう。
0	身近な物では衣服，ハンカチ，タオル，ふくろやカバーなどがあります。
0	あなたの周りには，どんな布製品がありますか。
1	また，それらをどのように使っていますか。
1	上の写真から，布製品を探してみましょう。
0	生活に便利だと思う布製品を考えてみましょう。
1	どんな物が便利か，家族に聞いてみることにしたよ。
0	よく使われる物には，わけがありそうだね。
0	学習したことをふり返り，生活に生かそう。
1	あると便利な布製品，楽しくなる布製品を探そう。
1	教えてくれた布製品
0	布でいろいろな物をつくるときの手順や方法を，調べてみよう。
0	わたしたちの身の回りには，布でできている物がたくさんあります。
1	それらは，使う目的に合わせて，どのようにつくられているのでしょうか。
0	布や，身近な布製品を観察してみましょう。
1	厚くてのびにくい布でつくられているよ。
1	布と布の間に綿をはさんでぬい合わせてある。
0	布はななめ方向にのびやすいので，使う向きに注意する。
0	布には，縦と横があるんだね。
1	製作計画を立てよう。
0	思い通りの作品をつくり上げるには，でき上がるまでの手順を確かめることが大切です。
1	つくりたい物，つくれそうな物の情報を集める。
1	製作計画表をつくる。
0	材料・用具をそろえる。
1	布にしるしをつける。
0	用具をかたづけて，そうじをする。
1	製作計画はよかったか，計画通りに手順よくつくれたか，ふり返る。
0	製作した物を使ってみて，布の選び方や形，ぬい方が適していたか，確かめる。
1	型紙の置き方をくふうしよう。
0	布がたるまないようにする。
1	ぬいしろのはばを考え，布がむだにならないようにする。
0	使ったり洗たくしたりして糸がほつれてきたら，修理して，長く使おう。
1	次はどんな物をつくりたいかな。
0	できあがりの大きさや形をもとにつくった紙を型紙という。
1	手ぬいに比べて，ミシンぬいのよい点はどこだろう。
0	自分や家族のためにつくりたい物が決まり，製作の手順もわかりましたか。
0	布をぬい合わせるには，手ぬいだけでなく，ミシンでぬう方法もあります。
1	ここでは，ミシンの正しい使い方を学習しましょう。
0	電源のスイッチを入れる。
1	電源のスイッチを切る。
0	重いので，両手でしっかり持つ。
1	本を３冊読む。
1	川の水が３ｍ増える。
0	効果局面は出来事の内部ではないからです。
1	長寿を祝うとともに、人生の大先輩として敬愛する気持ちを込めて書きます。
0	先方の健康状態によっては、励ましといたわりのことばが必要でしょう。
1	年齢を考えて、文字は大きめに、文面も簡潔に書きます。
0	前文は、自分自身の季節感で表現すると書き手の個性がにじみでます。
0	趣味や生きがいにふれて敬意や称賛、励ましなどを書くと喜ばれます。
1	長寿を祈ることばを必ずいれます。
1	彼自身の生活体験は、小規模ながら２０世紀の黒人の物語を反映している。
0	彼の両親は南部の奥地に住む物納小作人であった。
0	彼自身はというと、南部カリフォルニアに生まれ、実質上何の正規の教育も受けなかった。
1	彼は、若い頃にリンチや暴徒の暴力行為を目撃した。
0	貧困と狭量さを逃れるために、彼は北部のフィラデルフィアへやってきた。
1	そうこうするうち、彼は今の職業に就いた。
0	遠くにひとつの丘がある。
1	こうして私は歌を書き始めた。
0	かなり長い間目の当たりにしたものを、詩に書きたくても書けるものではない。
1	ミスター・スプーンズは、黒人の生活のさまざまな側面を歌った。
1	親友でもいいと思います。
0	その主題は韻律をふむ傾向がある。
0	しかし彼はまた、怒りに燃えることもある。
1	ここには黒人のための真の正義は全くない、
1	それでどうして間違っていないと言えるのでしょうか。
0	ご覧のように、彼らはこの南部の大部分の学校からわれわれを締め出している。
0	われわれは税金は払うが、投票は怖くてできない。
1	私には夢がある。
0	アメリカの白人は再度、黒人英語の要素を充当したのであった。
1	その論争の戦場は、教育体系の場で見られた。
0	私は黒人英語をある特殊な民族集団、すなわち黒人たちの方言であると考えている。
1	私はこの黒人英語を正確性を欠く英語であると考えている。
0	にもかかわらず、私は、黒人英語が職業の申し込み用紙に記入する上で、有利であると認めないわけにはいかない。
1	判事は事態を要約して、われわれの英語の物語を極めて簡潔に描写した―
0	黒人英語というひとつの言語体系の存在に関しては、すべての傑出した研究家や専門家が証言した。
1	その黒人英語は、黒人たちが集中する地域では、いまだに盛んに話されている。
1	彼は北カロライナの田園地帯に生まれた。
0	グッドは依然として北カロライナの田舎の言葉遣いに特有な表現をなくそうと努力し続けている。
0	白人社会で成功するためには、グッド市長は白人の言葉を学ばなければならなかった。
1	そうですね、私自身はというと、私はそれらの語りを書きつけない。
0	私自身はというと、私は、音楽が進むに従って、頭に浮かぶラップを編集するだけだ。
1	それは街路で見かけるものかも知れない、戦争に関するものかも知れない。
0	高等学校のときは、ぼくはたぶん読んでなかったと思いますね。
1	高校時代の日本の古典の読書はいかがでしたか。
1	古典として読んだことはほとんどないですね。
0	たいへんおくてのほうで恥ずかしいんですが。
0	学校の授業で謡曲を朗読していただいたり、その程度のものです。
1	ええ、黄帯は大学に入ってからじゃないかと思います。
0	でも、それ以前に、大学に行ったら「万葉集」というようなお気持ちがあったわけですね。
1	それはなんとなくありましたね。
0	どうして「万葉集」とお決めになっていたんでしょう。
1	やっぱり日本を代表する作品だからという感じじゃないでしょうか。
0	「万葉集」のよさがわかるとか、そういう段階ではとうていなかったですけれども。
1	でも、国語学に進むというのはだいたい固まっていたわけですか。
1	それは決まっていました。
0	何年生ぐらいでお決まりになっていたんですか。
1	理科にも興味がおありになったんですね。
0	満洲での受験勉強は通信添削が主だったわけですね。
0	旺文社かどこかのがありましたよ。
1	これも通信です。
1	通信の模擬試験か、あるいは通信添削ですね。
0	それを二、三カ月試した記憶がありますが、長続きしなかったですね。
0	これは厳たる事実であって、これを無視した日本語論は重大な欠陥があるとしなければならない。
1	ところが国語学者が学問的対象として、この音訓問題を扱っている例はほとんど見あたらない。
0	それに対する言及があるだけで、本格的な考察はないと言ってよい。
1	では音訓の問題は重要ではないのか、と言えばそんなことは絶対にない。
1	漢字で書かれたコリアの書物文化の水準は非常に高いものがあった。
0	漢字はいわば音読みだけであり、ハングルはハングルである。
0	もう一例として英語の例をあげてみよう。
1	それを言うことは難しい。
1	このような言語の歴史的研究が十九世紀に成立した。
0	繰り返し言うと、定説の難点は、全体の把握が正しくできていないことである。
0	大多数の学者は、この問題点を大体軽く指摘するだけに留まっている。
1	では、それ以前には効果はどの程度だったのだろうか。
1	午前１０時に駅であいましょう。
0	彼女の夢の実現を助けたのはジョンだった。
0	彼は自分の家庭生活に関してとても秘密主義だ。
1	これが私の祖母の写真です。
1	その書類をざっと見て下さい。
0	交通渋滞のため、彼は彼女は駅を見送ることができなかった。
0	彼の英作文はほとんど誤りがない。
1	人は時々、必要以上に物を食べてしまいたくなる。
0	おじさんは、君に、おじさんの車を運転させましたか。
1	子供たちは海岸で何時間も遊んだものだ。
0	難民達の苦しみを救済すべきだ。
1	拡大経済は老化している。
1	私は商用ビザを持っています。
0	この関連で、西欧イデオロギーの韓国の文化への影響について考えてみよう。
1	今日の新聞には重要なことは何も載ってない。
0	トキポナは簡素を旨として作られた、わずか123語から成る人工言語である。
1	僕はまだその小説の最後のページを読んでいない。
0	この掲示はなんと書いてあるのですか。
1	私は日本の食物と慣習が好きだ。
0	ロンドンに着くとすぐに、彼は私に電報を打ってよこした。
1	我々はその問題について議論した。
0	職業に貴賎をつけちゃいけないよ。
1	これが私が子供時代を過ごした村です。
0	日本では助産師国家試験の受験資格は女性のみとなっている。
0	日本は多くの外国と貿易している。
1	概算を教えてくれませんか。
0	事務所を最後に出る人は誰でも明かりを消さなければならない。
1	君は健康のために煙草を止めた方がいい。
0	私の一番の気晴らしは海岸を散歩することです。
1	あなたは車を運転するときには、もっと注意しなければならない。
1	彼が来ないのを見ると彼は旅行中なのかもしれない。
0	モダンジャズに何を求めて聞けばいいのかわかると、私はそれを味わえるようになった。
1	今夜はビールを飲みたくない。
0	私は彼があなたを愛している以上にあなたを愛しています。
1	私は生物学とスペイン語を勉強するつもりです。
0	ハムレットをもう１回読めば、私は３回読んだことになります。
1	日本では十八歳になると車を運転できます。
0	その文章は言外の意味を読み取らねばならない。
1	いいえ、彼女は一度も恋をしたことがありません。
0	その腫れから判断すると、その人はきっと蛇にかまれたに違いありません。
1	彼は明日東京へ出発します。
0	私は彼に私の靴を修理してもらった。
1	人間は世界のあらゆる所に住んでいる。
0	デニスは町で一番醜いしかめっ面をすることができる。
1	彼は非常に重要な人物だ。
0	花ならつぼみの私の人生、この青春の始まりを、悔しいのないように大切にしたい。
1	私は試験に合格できるように一生懸命勉強している。
0	私たちは５月に結婚することになっていたが、結婚を６月まで延期しなければならなかった。
1	手紙で連絡してください。
0	彼女は彼を毎日６時３０分に起こしている。
1	新聞によれば明日は雪だそうです。
0	自分の力で宿題をやりなさい。
1	パックマンが、ある条件を満たすと追ってくるモンスターを逆襲して食べることができる。
0	私はその計画を実行したい。
1	鞄を座席の下に置いてください。
0	私たちは休みを利用してシンガポールへ旅行することに決めた。
1	彼は英語を話さなければなりません。
0	その仕事は彼らにとってとても重要だ。
1	君は彼の若さを考慮に入れなければならない。
0	この山は一年を通じて雪に覆われている。
0	隣の男性は毎朝ジョギングをしていると言った。
1	このパスポートは５年間有効です。
1	なぜ君が行きたいのか理解しにくい。
0	トムはメアリーに追いつこうとしたが、できなかった。
0	彼女の、人生のたった一つの目的は金持ちになることだった。
1	私は本当に君の将来を心配しています。
1	私は手紙を出したことを覚えている。
0	その戦闘で多くの兵士が負傷した。
0	罰金の話はでっち上げだそうです。
1	その代わりにトランプをしようよ。
1	あなたはその本が必要ですか。
0	ただの赤青メガネじゃないぞ。
0	花壇の花は良い香りがしている。
1	今日の会議で殆どみんなが私の案を支持してくれた。
0	会社の経営が行き詰まってきたのよ。
1	植物は水をやらないと枯れてしまう。
1	それにより状況が変る。
0	彼女は盲人のために募金をしている。
1	子供のことでは苦労が絶えない。
0	明日になればきっと天候もよくなるだろう。
1	彼は演説していた。
0	あなた達はもう喧嘩をやめてよかったです。
0	機会とは神意を表す一つのあだ名である。
1	経済は景気後退期に入った。
1	運転免許証を持っていますか。
0	彼は左足に手術を受けた。
1	彼が帰ってきてから出発しよう。
0	ケンは十分熱心に勉強しなかったので、試験にしくじった。
0	不時の時に備えて貯金しなさい。
1	彼の経歴を会社に問い合わせた。
1	気持ちのよい天気だったが、公園にはほとんど人がいなかった。
0	子供は、自分自身で選んださまざまな方法で選ぶことができる。
0	その絵画は見に行く価値がない。
1	机の上に地図があります。
0	彼は叔父の名前をとってジムと名づけられた。
1	市長の家族は一日中脅迫電話に悩まされた。
1	親友がカナダにいってました。
0	彼はそれができる唯一の人です。
1	あなたの食事にはビタミンを補うほうがよい。
0	同じ虹を、これだけたくさんの人が撮影したものを見たことがありません。
1	その問題を解いたとはボブは賢い。
0	この車、オフロードもＯＫな仕様になってるけど、正直日本じゃ活躍の場があんまりない。
0	ホテルの前に銀行がある。
1	私の職業は警察官です。
0	ＦＡＸで地図を送っていただけませんか。
1	たとえば、標本はいくつですか。
0	私の後から来る方は私に優る方である。
1	彼女はこの世の中で最も親切な女だと言う。
0	私はその試合を見逃さないように、急いでテレビを付けた。
1	ナンシーが音楽が好きな事を知っています。
0	彼に金を貸してあげて君はとても親切だった。
1	まず最初に宿題を終わらせなくちゃ。
1	吉田君はフランスの歴史が詳しいです。
0	もちろん空気は日光とともに、毎日の生活に欠かせぬものである。
0	トムの乗っていた電車に雷が直撃した。
1	この契約には我々すべてが従わねばならない。
1	私は冒険談についての本を読んだ。
0	クズリは多くのウサギやクロライチョウ、エゾライチョウ、小さなげっ歯動物を捕獲する。
1	君たちはすぐに出発しなければなりません。
0	我々が出発しなければならぬときの前に晴れてくれることを願う。
0	ガキの頃って後先考えずにとんでもないことやるよね。
1	錆が鉄を虫食むのと同様に心配は心を虫食む。
0	他人の仕事のあらさがしは簡単だ。
1	なにもかも準備ができた。
0	私に手を振っているのは叔父だ。
1	その時、列車はとても混んでいた。
1	彼のコンサートは聴く価値がある。
0	猟師たちは銃でその象をねらった。
0	私の肩を軽く叩いて彼は私の助力に感謝した。
1	彼女は資金不足で留学できなかった。
1	彼はビールを一杯飲んだ。
0	良い言葉は教育の結果である。
0	次の列車までに２時間の合間があった。
1	彼らは私達を未熟者として軽蔑する。
0	その回想記は父に対する深い尊敬に満ち溢れている。
1	彼は日本実業界の指導者の一人です。
0	下手で生命線が縮んだ気がする。
1	人間は伝えたい内容がたくさんあり、その方法もたくさん持っている。
0	一生がどれだけの長さかなんて知るわけもない。
1	全ての書物は二種類に分類できると言ってよい。
1	彼女はその翌年に女優になった。
0	その子は６フィートという父親の身長に達しなかった。
0	先生は私と兄を間違えたらしい。
1	その少女はその布を裂いた。
1	電車の乗り方を教えてください。
0	このカルテを持って３階のレントゲン室へ行ってください。
1	読書は旅に例えることができる。
0	私は１時間も友人を待ち続けている。
1	彼女は図書館に本を返した。
0	彼の勇敢さは尊敬に値する。
1	私は今年の夏は５日だけ休暇を取る。
0	席を替えてほしいのですが。
1	人は平等に造られている。
0	この患者がもう一度良くなるまでにはだいぶん時間がかかるだろう。
0	農民が穀物の種を蒔いた。
1	私たちは時間通りに到着しますか。
1	もう十分ほどお待ち下さいませんか。
0	彼女は私達に歌唱法を教授してくれた。
1	学生のころの事が頭に浮かんでくる。
0	いくら友達でも、人の心の中にずかずかと土足で踏み込むようなことをするべきではない。
0	彼の助言のおかげで、私たちはそれを思ったより早く終えられた。
1	植木屋さんはさまざまな種類の鬱金香を持っていた。
0	その誘拐犯達とは、実は刑事だった。
1	音楽は私達の生活を楽しくする。
1	彼は見かけほど単純ではない。
0	その双子はよく似ているので一方を他方と区別するのはほとんど不可能だ。
0	今日、トムさんはあなたを手伝うヒマはないと彼は思っています。
1	彼はひどく疲れた様子だった。
1	この天気とは気長に付き合っていくしかない。
0	今日の会議で、私は友人のために口添えをしてやった。
1	赤字は徐々に減少している。
0	彼等には音楽を聴く耳がない。
1	彼は我々にその部屋に入るなと警告した。
0	彼が事業に失敗したのは少しもおかしなことではない。
1	汽車は大雪が降ったために遅れた。
0	休暇中は何もしないで日々を過ごした。
0	われわれが他人を疑えば疑うほど、他人もわれわれを疑うであろう。
1	彼の噂は聞いているが個人的には知らない。
1	もし君が成功するつもりならば熱心に勉強しなければならない。
0	愚かな女の子に、彼が収入を浪費しているというのが両親の意見でした。
1	私たちは動物園でサルをみました。
0	最初、新しい仕事をどうしてよいか彼はわからなかった。
0	私の時間は切れかかっている。
1	僕は収入を越えた生活をしている。
0	もし私たちみんなが協力すれば、私たちはその国が今おちいっている混乱から救い出せるだろう。
1	彼は若い頃惨めな生活を送った。
0	万一獲物が死に絶えれば、狩人いなくなるだろう。
1	彼女は今、入院中だそうだ。
1	すべてのバスは満員です。
0	二人の間には暗黙の了解があったに違いない。
1	始発のバスに乗るために、急いで朝食を食べました。
0	彼女が部屋に入ると私はすぐに立ち上がり、深々と頭を下げた。
1	やっと期末試験が終わった。
0	歩道の上には日よけがあった。
1	昨夜初めてその知らせを聞いた。
0	すべての発端は、１９５５年１２月１日、アラバマ州モントゴメリーで起こった事件であった。
1	みんなクリスマスに小雪がちらつくのを望んでいた。
0	グラスの縁はぴったりテーブルに接しているから）。
0	トニー君は良い声をしています。
1	私たちの学校は７時１５分に始まります。
1	彼は何の造作もなくその問題を解くことができた。
0	言葉ではうまく表現できないけど、日本とアメリカの文化や生活スタイルの違いを垣間見た気がした。
0	彼女の愚痴は私をむだにいらだたせる。
1	その計画は必ず成功する。
1	彼女は裕福な家に生まれ、よい教育を受けた。
0	一日の生活は朝が勝負ですから、毎朝元気に人の前で挨拶する姿がたいへん大切です。
0	彼女はそれまで一緒に仕事をしてきた女性事務員達を軽蔑した。
1	私には旅行する暇がありません。
1	ビジネスマンが計算機を使って計算している。
0	ミミズも時には土壌に有益です。
0	彼の姿を見るなり私は恐怖で震えた。
1	コンピュータの修理に丸一日かかった。
1	医者は困難な問題を抱えています。
0	今日は暑いから僕たちは海で泳げるよ。
0	起こしてくれる必要はなかったのに。
1	彼は一言も口をきかなかった。
0	この金属は強度では鉄に匹敵する。
1	私の親族は皆この町に住んでいる。
1	ここに生年月日を書いてください。
0	政治家たちは口は禍のもとという言葉を知らないのだろうか。
0	率直に言って、君のヘアースタイルは好きじゃないよ。
1	ハイチで起きた地震は酷い大災害となった。
0	トムはボストンの建設会社に勤めていた。
1	私はその意見に賛成だ。
0	彼には人間的な感情がまったくかけている。
1	人前で彼の悪口を言うな。
1	ここの本は学生が誰でも利用できます。
0	肉体は死すべきものである。
0	彼は自分の妻を受取人とする２万円の小切手を書いた。
1	最近はたくさんの建設が行われている。
0	彼女は関心がなさそうな様子だった。
1	ここでは英語を話さなければならない。
0	船は波のなすがままであった。
1	それは細菌感染に有効だ。
0	行き当たりばったりの仕事をするな。
1	そのカメラはどこか故障しているに違いない。
0	君には腹を立てる理由は何もない。
1	水を節約して下さい。
0	しかしルーシーは家を出ようとしているところです。
1	うちは家族で毎年冬スキーに行きます。
0	たいていの病院ではカルテはアルファベット順に保管されている。
1	こんなことが起こると、なぜ言ってくれなかったの？
1	私は、彼と切手を交換した。
0	シングルルームを予約したいのですが。
0	崖の上から叫べば自分の声のこだまが聞けるよ。
1	昨日動物園に行った。
0	全くもっておっしゃる通りだと思います。
1	彼の行動には弁解の余地がない。
0	メガフェプスとは何を意味しているのか理解できなかった。
1	淳子は今夜数学を勉強しなければならないだろう。
1	正直者が最後には勝てると私は信じている。
0	彼が泳ぐことができないのは金づちが泳ぐことができないのと同じだ。
0	彼女は英語は言うに及ばず、ドイツ語とフランス語も話します。
1	２０才になるまでタバコを吸ってはいけない。
0	彼女は大量の血を目にして恐怖で顔をそむけた。
1	彼は私の母の様子を聞いた。
1	その問題を簡単に解いた。
0	私はクラシック音楽がとても好きです。
1	母親の声で子供が出て来た。
0	彼は長年建築業を営んできた。
0	泥棒は、現行犯で捕まった。
1	私はその動物の名前を知っている。
1	子供達は愛情をもって自分を叱ってくれる人を好む。
0	盗賊は彼を縛り上げて窓から逃走した。
1	沼地に建物は建てられない。
0	その映画では二大女優が顔合わせをした。
0	ファスナーを発明したとき、その実業家は何と言ったか。
1	彼は大雪にもかかわらず来ました。
0	出来るだけ早くあなたに手紙を書きます。
1	社長のスピーチをどう思いますか。
1	その写真家は表現するのが下手でした。
0	私の自転車に乗っていて、その少年は大きな岩と衝突した。
1	その条件は空文化している。
0	昨日このスカートを買ったのはメアリーだった。
1	その国の経済状態は悪い。
0	ちょっと面倒なこと頼んでもいい？
1	この作文には誤りが少しある。
0	あなたの激励がなかったら、私はその計画をあきらめたでしょう。
0	サンプルが必要でしたらご連絡下さい。
1	私には前進する勇気がなかった。
0	彼は殺人罪で絞首刑に処せられた。
1	言うまでもなく、僕は手伝うために来たのだ。
1	その機械は故障している。
0	それはわざと侮辱しているんだよ。
1	ほとんどのアメリカ人がその決定に賛成した。
0	緊急の場合以外は私の援助をあてにしてはいけません。
0	猛り狂う海の嵐のように一族が激しく走る。
1	試験が終わった時、大声で歌いたい気がした。
1	私はいつか外国を訪れるつもりです。
0	受け取って欲しいものがあるの。
0	俺がそんなこと考えたらおかしいかい。
1	彼は東京の地理に精通している。
1	彼の成功を確信している。
0	彼は日曜を除いて毎日働く。
0	彼女は日本を去って二度と帰国することはなかった。
1	私はその日、彼らが人間の生皮を剥ぐのを見た。
1	彼の話は単純そのものだった。
0	あなたはそこへ行きさえすればよいのだ。
0	私は彼女の間近に近付いた手術のことで緊張していた。
1	音楽は私達の暮らしを楽しくする。
1	２０３０年までには、全人口の２１パーセントが６５歳を越すようになる。
0	トムは酔っ払って、言ってはいけないことを言ってしまった。
1	彼は鴎外を愛読している。
0	この企画にぴったりのライタ？
0	彼は新素材の開発に従事している。
1	彼は明日出発しようとしている。
0	彼の行動は一般人にはなじまない。
1	私は今までのところ自分の仕事に満足している。
0	私は大学の時一度オーストラリアへ行ったことがある。
1	その電車は京都に時間通りに着いた。
0	義兄は些細なことですぐ怒り出す。
1	祖母は私に新しいドレスを作ってくれた。
0	見渡す限り地面は雪で覆われていた。
1	彼は偶然その会話を耳にした。
1	火事のときには消防署に電話しなさい。
0	ある少女の職業は娼婦だったが、彼女は自分のおばあちゃんにこのことを知られたくなかった。
0	チーズはしばしばネズミを罠におびきよせる。
1	あの人達は退屈な仕事にあきあきしているのだ。
0	仕事を生半可に知っている人が書くことは、できれば避けたい。
1	奴ら仕事が何ととろくさいんだ！
1	おい、物騒なこと言うなよ。
0	誰かが手伝ってくれたら、せめてありがとうぐらいは言ったって良さそうなものだったのに。
0	あなたの菜園では何種類の野菜を育てているのですか。
1	それは以前に比べて格段に進歩した。
0	私はその光景を見て笑わざるえなかった。
1	これらの作業は技術的に不可能である。
1	私はこの点で君に同意する。
0	彼は自分が名優だとうぬぼれた。
0	その老人は車にひかれて直ちに病院に担ぎ込まれた。
1	彼は金持ちになって有名になろうと努力した。
1	夜活動するのはアザラシの行動と関係があるだろう。
0	クリスはお気に入りの女の子、ケイトがベスと私的な会話をしているのを見かけました。
0	まず、君が嘘をついていないということを確かめたい。
1	その病院は２４時間体制を整えている。
0	オーストラリアは日本のほぼ２０倍の大きさです。
1	日本語をどう思いますか。
0	鑑識班は今日の火事の原因を特定しようとしている。
1	多くの英単語はラテン語に由来する。
1	彼は水にもぐる前に何回か深呼吸をした。
0	彼はその袋を作るのに一片の大きな紙切れを使いました。
0	その箱にそんなに詰めると底が抜けるよ。
1	彼の態度にはごう慢なところがある。
0	そちらにはハローウィンと感謝祭がありますね。
1	群集は人種差別に対して抗議した。
1	突然雨が激しく降り始めた。
0	彼は人生に満足して死んだ。
1	それは我々に危害を及ぼすだろう。
0	操作性は良くないが、画面に関してはなるほどいいもんだ。
0	彼は招待を受け入れるのをたいそう渋っている。
1	俺が誰だか、分かってるよな？
1	その他にポケットに何を持っていますか。
0	空気がなければいきられないのは当然のことである。
